text,username,timestamp
"I never seen that poker table used in the entrance, does it work?",jaeslow,"2022-11-05 16:41:14,578"
@1gfamily the title we BECAME a BLACK JACK GOD,yuki_baka16,"2022-11-05 16:41:15,403"
pizza delivery on the way @summit1g,jarjarbloo,"2022-11-05 16:41:17,330"
X was on to somethin KEK,proximoo,"2022-11-05 16:41:18,496"
@summit1g wait i thought you were down quite a bit how did you get a huge chunk again? did i miss something,hostagedk,"2022-11-05 16:41:18,811"
"it's real gta nopixel money, yes",rudezawakening,"2022-11-05 16:41:22,242"
@Tera depending on the warrant,immapanda1283,"2022-11-05 16:41:23,168"
does nopixel have a lottery?,fatalair,"2022-11-05 16:41:24,871"
Spin the car sell the EVO for $1.2m,frankieb_nyc,"2022-11-05 16:41:27,730"
There’s only 4 more fights left on the card @summit1g,hawksss88,"2022-11-05 16:41:27,896"
what can go wrong,cpower2101,"2022-11-05 16:41:33,226"
At leasthos enjoying it,1gfamily,"2022-11-05 16:41:34,585"
i need some predictions. i lost all my points 2 days ago,supersaiyangam3r,"2022-11-05 16:41:34,668"
Gamble more,frankieb_nyc,"2022-11-05 16:41:35,078"
NotLikeThis,louiswut,"2022-11-05 16:41:35,567"
@fatalair ramee has vlc betting you can bet on liek anything,miraclecat_,"2022-11-05 16:41:39,668"
shes defo using marked cards,officialklaus,"2022-11-05 16:41:41,130"
"@immapanda1283 they shot and killed cops, sooooooooooooo",tera,"2022-11-05 16:41:41,948"
"used to host huge private poker games on my server, that shit was crazy fun",slinshots_971,"2022-11-05 16:41:43,091"
ufc is on rn,rdkiii,"2022-11-05 16:41:48,178"
GAMBA,donotbenoobtv,"2022-11-05 16:41:53,565"
fucking addict,jarjarbloo,"2022-11-05 16:41:54,501"
@hawksss88 Any one worth watching?,grandfatherjam,"2022-11-05 16:41:55,336"
"Her hands must be over worked, have you seen them wrinkles LUL",deliriousmanc1988,"2022-11-05 16:41:56,438"
anything interesting in UFC card?,ciderbeard,"2022-11-05 16:41:58,391"
